split,dataset,query_id,group,depth,initial_f1,pre_f1,post_f1,observed_delta,resolved_count,unresolved_count,resolved_fraction,evidence_support_count,support_per_resolved,answer_token_count,answer_char_count,reasoning_progress_token_count,reasoning_progress_char_count,next_information_need_token_count,next_search_query_token_count,cot_step_count,cot_token_count,passage_count,unique_passage_ratio,unique_title_ratio,evidence_vocab_size,retrieval_score_mean,retrieval_score_max,retrieval_score_std,question_query_jaccard,question_answer_jaccard,answer_evidence_jaccard,query_evidence_jaccard,progress_evidence_jaccard,need_evidence_jaccard,support_evidence_jaccard,answer_support_jaccard,unresolved_query_jaccard,resolved_evidence_jaccard,unresolved_evidence_jaccard,mu,v_hat,dynamic_benefit,adaptive_score,historical_native_u,historical_raser,historical_benefit,historical_direct_gain_et,historical_idr,provider_tokens,latency_ms
independent-evaluation,musique,2hop__2545_55578,musique::2hop__2545_55578,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,21.0,139.0,18.0,7.0,2.0,24.0,12.0,1.0,0.6666666666666666,502.0,28.07134741666667,33.55378,1.8915483208597248,0.23529411764705882,0.0,0.0,0.007920792079207921,0.021484375,0.015625,0.0,0.0,0.3333333333333333,0.0,0.013671875,0.013661111111111107,0.020933992508425273,0.04521259205436559,0.3593291640281677,-279.0,-927.0,-551.0,-640.0,-656.0,2338.0,9627.884000001359
independent-evaluation,musique,2hop__256667_99808,musique::2hop__256667_99808,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,21.0,161.0,8.0,3.0,1.0,21.0,6.0,1.0,1.0,36.0,52.953865,52.953865,0.0,0.07142857142857142,0.0,0.0,0.02631578947368421,0.16326530612244897,0.1,0.7837837837837838,0.0,0.25,0.10810810810810811,0.075,0.15256666666666666,0.5346727208090242,0.5780444998060775,0.7005529403686523,-1564.0,-1340.0,-1618.0,-1416.0,-1313.0,1849.0,13597.088299997267
independent-evaluation,musique,2hop__256667_99808,musique::2hop__256667_99808,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,5.0,23.0,196.0,8.0,3.0,2.0,32.0,12.0,1.0,0.9166666666666666,195.0,38.26610733333333,52.953865,14.718409665281111,0.07142857142857142,0.0,0.005128205128205128,0.005076142131979695,0.05314009661835749,0.020100502512562814,0.14795918367346939,0.03333333333333333,0.3333333333333333,0.02040816326530612,0.015228426395939087,0.013661111111111107,-0.002008517642144577,0.1136215388621403,0.34672635793685913,-1564.0,-1340.0,-1618.0,-1416.0,-1313.0,2069.0,20759.04260000243
independent-evaluation,musique,2hop__258851_13292,musique::2hop__258851_13292,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,2.0,9.0,42.0,413.0,21.0,7.0,1.0,42.0,6.0,1.0,1.0,219.0,25.8796285,29.867092,2.5383732250003317,0.1875,0.07692307692307693,0.0091324200913242,0.02727272727272727,0.07407407407407407,0.05263157894736842,0.20909090909090908,0.0425531914893617,0.375,0.035555555555555556,0.04932735426008968,0.15256666666666666,0.09143415488735983,0.2078980629670591,0.7235082983970642,-214.0,-649.0,-715.0,-1357.0,-221.0,2146.0,16234.380600006261
independent-evaluation,musique,2hop__258851_13292,musique::2hop__258851_13292,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,2.0,9.0,35.0,319.0,20.0,7.0,2.0,53.0,11.0,1.0,0.9090909090909091,435.0,31.969442363636364,41.09962,6.969336228671818,0.1875,0.07692307692307693,0.004597701149425287,0.013761467889908258,0.04212860310421286,0.029411764705882353,0.052752293577981654,0.08333333333333333,0.5,0.013729977116704805,0.022779043280182234,0.013661111111111107,0.07334792339711786,0.08520577119327676,0.16300982236862183,-214.0,-649.0,-715.0,-1357.0,-221.0,2212.0,14684.922600004938
independent-evaluation,musique,2hop__25901_872,musique::2hop__25901_872,1.0,0.5,0.5,0.67,0.17000000000000004,3.0,3.0,0.5,1.0,0.3333333333333333,9.0,43.0,57.0,475.0,23.0,9.0,1.0,57.0,6.0,1.0,1.0,315.0,25.908283333333333,28.083324,1.80523307858096,0.2857142857142857,0.038461538461538464,0.02857142857142857,0.018867924528301886,0.10385756676557864,0.04,0.06329113924050633,0.42857142857142855,0.175,0.065625,0.05688622754491018,0.15256666666666666,0.11109128838150416,0.3681596830978741,0.7362681031227112,-1075.0,-967.0,-918.0,-906.0,-1026.0,2449.0,19450.56150000164
independent-evaluation,musique,2hop__25901_872,musique::2hop__25901_872,2.0,0.5,0.67,0.4,-0.27,2.0,4.0,0.3333333333333333,1.0,0.5,8.0,43.0,48.0,438.0,28.0,7.0,2.0,70.0,10.0,1.0,1.0,489.0,25.740034,28.95644,2.0777959091081595,0.3157894736842105,0.0,0.016359918200409,0.014314928425357873,0.06336633663366337,0.036072144288577156,0.04081632653061224,0.38095238095238093,0.18181818181818182,0.04081632653061224,0.037848605577689244,0.013661111111111107,0.0455831340202625,0.20886049306239496,0.2332460880279541,-1075.0,-967.0,-918.0,-906.0,-1026.0,2640.0,17804.467199995997
independent-evaluation,musique,2hop__259828_673383,musique::2hop__259828_673383,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,7.0,40.0,327.0,17.0,8.0,1.0,40.0,6.0,1.0,1.0,335.0,25.425553666666666,37.725277,5.924755926574969,0.38461538461538464,0.0,0.0,0.023880597014925373,0.059322033898305086,0.023255813953488372,0.05357142857142857,0.0,0.38461538461538464,0.03273809523809524,0.026785714285714284,0.15256666666666666,0.11856947501757052,0.22037240645228187,0.8099735379219055,-4.0,-881.0,-1188.0,-920.0,-566.0,1970.0,21983.275599995977
independent-evaluation,musique,2hop__259828_673383,musique::2hop__259828_673383,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,7.0,39.0,339.0,20.0,3.0,2.0,48.0,10.0,1.0,1.0,395.0,24.9698817,37.725277,4.683955916768048,0.08333333333333333,0.0,0.0,0.007594936708860759,0.05596107055961071,0.022167487684729065,0.06565656565656566,0.0,0.1875,0.020100502512562814,0.03007518796992481,0.013661111111111107,0.015662790348258068,0.1251338494912135,0.27921903133392334,-4.0,-881.0,-1188.0,-920.0,-566.0,2881.0,22027.81839999807
independent-evaluation,musique,2hop__260647_120034,musique::2hop__260647_120034,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,4.0,23.0,195.0,17.0,6.0,1.0,23.0,6.0,1.0,0.8333333333333334,183.0,25.991563666666664,52.763836,12.035885373715246,0.21428571428571427,0.0,0.00546448087431694,0.02717391304347826,0.08994708994708994,0.06382978723404255,0.23783783783783785,0.021739130434782608,0.45454545454545453,0.043243243243243246,0.03763440860215054,0.15256666666666666,0.11718013205948605,0.1922741782395698,0.7992011904716492,-1746.0,-1680.0,-1361.0,-841.0,-1555.0,2186.0,21148.64310000121
independent-evaluation,musique,2hop__260647_120034,musique::2hop__260647_120034,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.5,1.0,4.0,24.0,188.0,22.0,8.0,2.0,28.0,10.0,1.0,0.8,400.0,27.8371913,52.763836,9.94650244330229,0.26666666666666666,0.0,0.0025,0.017456359102244388,0.03667481662591687,0.03178484107579462,0.0,0.0,0.0,0.02977667493796526,0.0,0.013661111111111107,-0.030909113838886063,0.00019047619047619048,0.26443272829055786,-1746.0,-1680.0,-1361.0,-841.0,-1555.0,2450.0,35228.15590000391
independent-evaluation,musique,2hop__262448_49661,musique::2hop__262448_49661,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,29.0,46.0,426.0,20.0,9.0,1.0,46.0,6.0,1.0,0.6666666666666666,193.0,31.216478833333333,45.95111,7.0414731602828775,0.4666666666666667,0.0,0.010256410256410256,0.030612244897959183,0.10138248847926268,0.065,0.12371134020618557,0.0,0.4375,0.0,0.045454545454545456,0.15256666666666666,0.09144267373341403,0.1519986847912692,0.7569482326507568,-152.0,-552.0,-548.0,-805.0,-381.0,2067.0,20382.68919999973
independent-evaluation,musique,2hop__262448_49661,musique::2hop__262448_49661,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.0,1.0,1.0,7.0,45.0,423.0,22.0,9.0,2.0,65.0,8.0,1.0,0.625,284.0,30.99909025,45.95111,6.23765691294962,0.4666666666666667,0.0,0.0,0.03169014084507042,0.09302325581395349,0.0625,0.13986013986013987,0.0,0.4375,0.038461538461538464,0.03832752613240418,0.013661111111111107,0.0701143583133915,0.08969157647109882,0.27423274517059326,-152.0,-552.0,-548.0,-805.0,-381.0,2155.0,34018.35790000041
independent-evaluation,musique,2hop__264767_333219,musique::2hop__264767_333219,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,4.0,25.0,46.0,451.0,13.0,6.0,1.0,46.0,6.0,1.0,1.0,180.0,29.37244383333333,35.760113,3.1443076346103815,0.11764705882352941,0.0625,0.022222222222222223,0.03333333333333333,0.1188118811881188,0.04891304347826087,0.06629834254143646,0.0,0.35714285714285715,0.04419889502762431,0.043243243243243246,0.15256666666666666,0.13236434582295842,0.2658882087317228,0.6082404851913452,-1116.0,-907.0,-1400.0,-1417.0,-1065.0,2333.0,24110.23390000628
independent-evaluation,musique,2hop__264767_333219,musique::2hop__264767_333219,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,4.0,25.0,30.0,330.0,23.0,7.0,2.0,55.0,12.0,1.0,1.0,343.0,33.25486875,57.473656,7.917249208630726,0.1111111111111111,0.0625,0.011661807580174927,0.01744186046511628,0.05965909090909091,0.045714285714285714,0.11884057971014493,0.09302325581395349,0.5,0.046511627906976744,0.031791907514450865,0.013661111111111107,0.03589271102453985,0.047006963955990924,0.215505450963974,-1116.0,-907.0,-1400.0,-1417.0,-1065.0,3325.0,18923.214800001006
independent-evaluation,musique,2hop__26541_26548,musique::2hop__26541_26548,1.0,0.0,0.0,0.4,0.4,1.0,1.0,0.5,1.0,1.0,1.0,5.0,25.0,176.0,8.0,6.0,1.0,25.0,6.0,1.0,0.8333333333333334,209.0,28.503913166666667,43.015533,8.548603319436094,0.25,0.0,0.004784688995215311,0.014150943396226415,0.05405405405405406,0.014018691588785047,0.12380952380952381,0.037037037037037035,0.18181818181818182,0.04285714285714286,0.014084507042253521,0.15256666666666666,0.3436583495977888,0.5023419202784833,0.8650779128074646,-73.0,-778.0,-832.0,-1561.0,-822.0,2258.0,21516.118599996844
independent-evaluation,musique,2hop__26541_26548,musique::2hop__26541_26548,2.0,0.0,0.4,0.4,0.0,2.0,1.0,0.6666666666666666,3.0,1.5,8.0,57.0,30.0,243.0,20.0,11.0,2.0,44.0,11.0,1.0,0.5454545454545454,420.0,29.089899545454546,43.015533,7.382714380390102,0.47058823529411764,0.047619047619047616,0.01904761904761905,0.02619047619047619,0.041666666666666664,0.03529411764705882,0.0,0.0,0.125,0.03546099290780142,0.007075471698113208,0.013661111111111107,0.02604249981221788,0.18995008408915315,0.18224076926708221,-73.0,-778.0,-832.0,-1561.0,-822.0,2423.0,18419.014000006428
independent-evaluation,musique,2hop__269321_523858,musique::2hop__269321_523858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,26.0,23.0,138.0,10.0,7.0,1.0,23.0,6.0,1.0,1.0,253.0,25.128472833333333,34.63993,4.491324901420568,0.21428571428571427,0.0,0.015810276679841896,0.02766798418972332,0.06153846153846154,0.02734375,0.03137254901960784,0.4,0.875,0.01953125,0.027559055118110236,0.15256666666666666,0.5478774267560086,0.7124618071741022,0.6633584499359131,-756.0,-682.0,-357.0,-603.0,-350.0,2487.0,21542.660999999498
independent-evaluation,musique,2hop__269321_523858,musique::2hop__269321_523858,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,3.0,8.0,64.0,36.0,325.0,21.0,9.0,2.0,47.0,12.0,1.0,0.8333333333333334,469.0,31.752618333333334,42.981613,7.527714849430088,0.1875,0.125,0.017057569296375266,0.019189765458422176,0.0498960498960499,0.027253668763102725,0.0,0.0,0.05263157894736842,0.019189765458422176,0.014799154334038054,0.013661111111111107,0.11543076380091968,0.3078475504234113,0.24877867102622986,-756.0,-682.0,-357.0,-603.0,-350.0,3145.0,23932.636799996544
independent-evaluation,musique,2hop__274993_47824,musique::2hop__274993_47824,1.0,0.67,0.67,1.0,0.32999999999999996,2.0,0.0,1.0,2.0,1.0,2.0,16.0,16.0,156.0,20.0,7.0,1.0,16.0,6.0,1.0,1.0,278.0,29.982437166666667,37.694603,3.5319518298066876,0.14285714285714285,0.0,0.007194244604316547,0.021505376344086023,0.0425531914893617,0.03832752613240418,0.12142857142857143,0.05555555555555555,0.0,0.03237410071942446,0.0,0.15256666666666666,-0.031245933644647138,0.002190151532387557,0.7908220887184143,-1053.0,-807.0,-1084.0,-907.0,-920.0,2185.0,16672.45009999897
independent-evaluation,musique,2hop__274993_47824,musique::2hop__274993_47824,2.0,0.67,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,8.0,18.0,176.0,21.0,5.0,2.0,22.0,10.0,1.0,1.0,416.0,29.7753848,37.694603,4.526927678149536,0.16666666666666666,0.0,0.002403846153846154,0.01201923076923077,0.026004728132387706,0.03309692671394799,0.0,0.0,0.0,0.019230769230769232,0.0,0.013661111111111107,-0.034398654059726017,0.0020221785683970555,0.44456028938293457,-1053.0,-807.0,-1084.0,-907.0,-920.0,2359.0,14095.678300000145
independent-evaluation,musique,2hop__275076_74218,musique::2hop__275076_74218,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,7.0,33.0,248.0,8.0,7.0,1.0,33.0,6.0,1.0,0.6666666666666666,251.0,33.50731283333334,37.79272,3.15418873001973,0.3333333333333333,0.0,0.0,0.023809523809523808,0.05970149253731343,0.01968503937007874,0.16666666666666666,0.0,0.23809523809523808,0.06349206349206349,0.04247104247104247,0.15256666666666666,0.20805703032635398,0.2565948112529275,0.8625379204750061,-573.0,-182.0,-322.0,-440.0,-743.0,1657.0,15584.471599991957
independent-evaluation,musique,2hop__275076_74218,musique::2hop__275076_74218,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,7.0,34.0,248.0,21.0,8.0,2.0,37.0,7.0,1.0,0.7142857142857143,259.0,32.81239814285714,37.79272,3.3800995167759886,0.4,0.0,0.0,0.022988505747126436,0.06159420289855073,0.037037037037037035,0.16153846153846155,0.0,0.35294117647058826,0.0,0.033962264150943396,0.013661111111111107,0.03189094536752681,0.04617789738886593,0.19856779277324677,-573.0,-182.0,-322.0,-440.0,-743.0,1726.0,15006.118500001321
independent-evaluation,musique,2hop__27666_53217,musique::2hop__27666_53217,1.0,0.25,0.25,0.25,0.0,4.0,1.0,0.8,2.0,0.5,1.0,7.0,41.0,370.0,27.0,10.0,1.0,41.0,6.0,1.0,1.0,259.0,30.946214166666667,34.909103,2.3325256802643803,0.2631578947368421,0.0,0.003861003861003861,0.03461538461538462,0.07142857142857142,0.06319702602230483,0.12213740458015267,0.02857142857142857,0.3333333333333333,0.07142857142857142,0.041353383458646614,0.15256666666666666,-0.0029953874908100137,0.09666881699312042,0.8527516722679138,-554.0,-1166.0,-1640.0,-1551.0,-1059.0,2146.0,22631.70700000046
independent-evaluation,musique,2hop__27666_53217,musique::2hop__27666_53217,2.0,0.25,0.25,0.25,0.0,2.0,2.0,0.5,3.0,1.5,1.0,7.0,38.0,345.0,16.0,7.0,2.0,60.0,8.0,1.0,0.875,306.0,31.153576875,34.909103,2.051707804547619,0.10526315789473684,0.0,0.0032679738562091504,0.012944983818770227,0.075,0.02875399361022364,0.12580645161290321,0.023255813953488372,0.2,0.04220779220779221,0.03858520900321544,0.013661111111111107,0.05219158114736509,0.09587596985794684,0.4106122851371765,-554.0,-1166.0,-1640.0,-1551.0,-1059.0,2805.0,23165.27409999253
independent-evaluation,musique,2hop__278158_36134,musique::2hop__278158_36134,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,3.0,7.0,44.0,33.0,282.0,16.0,4.0,1.0,33.0,6.0,1.0,0.8333333333333334,178.0,22.700768333333333,39.165894,7.395509423262577,0.07142857142857142,0.38461538461538464,0.0335195530726257,0.01675977653631285,0.10471204188481675,0.05434782608695652,0.5966850828729282,0.05357142857142857,0.2222222222222222,0.027624309392265192,0.027777777777777776,0.15256666666666666,0.0401298376734068,0.23168329549846026,0.7174134254455566,-1150.0,-1040.0,-1711.0,-1641.0,-1180.0,2710.0,45054.2260000002
independent-evaluation,musique,2hop__278158_36134,musique::2hop__278158_36134,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,4.0,2.0,7.0,44.0,48.0,391.0,15.0,6.0,2.0,53.0,10.0,1.0,0.6,349.0,23.5454186,39.165894,5.838526494428714,0.0625,0.38461538461538464,0.017142857142857144,0.008522727272727272,0.07880434782608696,0.02824858757062147,0.39943342776203966,0.0410958904109589,0.1388888888888889,0.045584045584045586,0.06963788300835655,0.013661111111111107,0.06259080686232128,0.3188937826345379,0.24335427582263947,-1150.0,-1040.0,-1711.0,-1641.0,-1180.0,2494.0,41980.3213999985
independent-evaluation,musique,2hop__279137_85512,musique::2hop__279137_85512,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,1.0,7.0,45.0,421.0,23.0,10.0,1.0,45.0,6.0,1.0,0.6666666666666666,363.0,35.2611535,37.25191,1.5845776604908273,0.6,0.0,0.0,0.01634877384196185,0.046153846153846156,0.03208556149732621,0.0,0.0,0.5625,0.0,0.024390243902439025,0.15256666666666666,0.09437374669003062,0.1206470487588549,0.8226385116577148,-368.0,-340.0,-1224.0,-676.0,-673.0,2959.0,24380.6706999967
independent-evaluation,musique,2hop__279137_85512,musique::2hop__279137_85512,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,7.0,45.0,421.0,21.0,9.0,2.0,45.0,7.0,1.0,0.7142857142857143,411.0,34.777101,37.25191,1.8862739055958213,0.6428571428571429,0.0,0.0,0.01694915254237288,0.045871559633027525,0.02857142857142857,0.0,0.0,0.34615384615384615,0.0,0.035545023696682464,0.013661111111111107,0.04222042800075443,0.09770838655668376,0.20473498106002808,-368.0,-340.0,-1224.0,-676.0,-673.0,2922.0,19882.390000006126
independent-evaluation,musique,2hop__281191_81633,musique::2hop__281191_81633,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,19.0,110.0,35.0,259.0,19.0,10.0,1.0,35.0,6.0,1.0,0.8333333333333334,245.0,30.733542666666665,43.752525,6.173708133957274,0.2777777777777778,0.3333333333333333,0.06451612903225806,0.032388663967611336,0.08949416342412451,0.03529411764705882,0.13360323886639677,0.38461538461538464,0.16666666666666666,0.064,0.04365079365079365,0.15256666666666666,0.09286362301465795,0.3083383758484377,0.7263072729110718,-678.0,-242.0,-225.0,-773.0,-360.0,2347.0,19439.1065000018
independent-evaluation,musique,2hop__281191_81633,musique::2hop__281191_81633,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,23.0,128.0,44.0,352.0,19.0,9.0,2.0,53.0,10.0,1.0,0.9,387.0,34.5637647,43.752525,6.9635404317794265,0.29411764705882354,0.2857142857142857,0.05398457583547558,0.017994858611825194,0.06419753086419754,0.025252525252525252,0.08483290488431877,0.38095238095238093,0.2,0.04081632653061224,0.01020408163265306,0.013661111111111107,0.1103059193119034,0.4737275240116905,0.15687565505504608,-678.0,-242.0,-225.0,-773.0,-360.0,2401.0,18915.87549999531
independent-evaluation,musique,2hop__282065_107869,musique::2hop__282065_107869,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.0,36.0,23.0,172.0,12.0,7.0,1.0,23.0,6.0,1.0,1.0,128.0,33.87846166666667,47.33694,6.2477958057450325,0.0625,0.07142857142857142,0.023076923076923078,0.046511627906976744,0.07857142857142857,0.08527131782945736,0.13178294573643412,0.09523809523809523,0.16666666666666666,0.10077519379844961,0.046511627906976744,0.15256666666666666,0.1513443585733515,0.4469814209452646,0.798167884349823,-374.0,-250.0,-132.0,-492.0,-49.0,1930.0,16500.165000004927
independent-evaluation,musique,2hop__282065_107869,musique::2hop__282065_107869,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,10.0,24.0,185.0,22.0,6.0,2.0,34.0,12.0,1.0,1.0,222.0,40.002899416666665,54.32276,8.606872163449648,0.06666666666666667,0.0,0.009009009009009009,0.02242152466367713,0.0603448275862069,0.04721030042918455,0.0,0.0,0.0,0.030973451327433628,0.0,0.013661111111111107,-0.0009319460101547673,0.002096474953617811,0.31183895468711853,-374.0,-250.0,-132.0,-492.0,-49.0,2164.0,23440.59389999893
independent-evaluation,musique,2hop__282620_92189,musique::2hop__282620_92189,1.0,0.8,0.8,0.8,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,12.0,33.0,366.0,24.0,9.0,1.0,33.0,6.0,1.0,0.8333333333333334,174.0,23.872024166666666,27.74295,2.630470479405564,0.1111111111111111,0.0,0.011494252873563218,0.045714285714285714,0.10106382978723404,0.06451612903225806,0.0,0.0,0.11764705882352941,0.04,0.03954802259887006,0.15256666666666666,0.03338111571754212,0.09449727657247893,0.8336045742034912,-528.0,-1024.0,-1115.0,-1463.0,-903.0,1781.0,18156.970199997886
independent-evaluation,musique,2hop__282620_92189,musique::2hop__282620_92189,2.0,0.8,0.8,0.8,0.0,2.0,2.0,0.5,2.0,1.0,2.0,12.0,33.0,307.0,23.0,10.0,2.0,45.0,11.0,1.0,0.9090909090909091,253.0,31.348136636363638,49.864853,9.115292942550878,0.16666666666666666,0.0,0.007905138339920948,0.03137254901960784,0.055350553505535055,0.03759398496240601,0.0,0.0,0.1875,0.05928853754940711,0.052434456928838954,0.013661111111111107,0.02646164489388487,0.03553932275891585,0.43370187282562256,-528.0,-1024.0,-1115.0,-1463.0,-903.0,2238.0,20252.829400000337
independent-evaluation,musique,2hop__290964_8773,musique::2hop__290964_8773,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,15.0,117.0,13.0,3.0,1.0,15.0,6.0,1.0,1.0,160.0,22.800991833333335,24.352654,0.9509040336308775,0.13333333333333333,0.0,0.00625,0.01875,0.05421686746987952,0.06134969325153374,0.10559006211180125,0.05555555555555555,0.5,0.043478260869565216,0.031055900621118012,0.15256666666666666,0.3441038438646579,0.47110881118488357,0.6913762092590332,-1024.0,-633.0,-750.0,-827.0,-899.0,1829.0,17901.079699993716
independent-evaluation,musique,2hop__290964_8773,musique::2hop__290964_8773,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,23.0,31.0,287.0,24.0,8.0,2.0,37.0,12.0,1.0,0.5833333333333334,302.0,23.194524583333333,32.29818,2.8867831400946242,0.1,0.13333333333333333,0.009933774834437087,0.019736842105263157,0.04716981132075472,0.04487179487179487,0.14802631578947367,0.06382978723404255,0.0,0.026143790849673203,0.0,0.013661111111111107,0.04203397522476052,0.0707985713117292,0.37038156390190125,-1024.0,-633.0,-750.0,-827.0,-899.0,2318.0,14716.339199992944
independent-evaluation,musique,2hop__29345_29358,musique::2hop__29345_29358,1.0,0.2,0.2,0.2,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,1.0,4.0,45.0,454.0,15.0,13.0,1.0,45.0,6.0,1.0,0.6666666666666666,240.0,36.865884,42.783836,3.573742427268507,0.36,0.0,0.0,0.045454545454545456,0.07954545454545454,0.04081632653061224,0.0,0.0,0.47368421052631576,0.05761316872427984,0.04938271604938271,0.15256666666666666,0.18529470413311547,0.2920673995153208,0.7354772090911865,-1082.0,-1308.0,-1682.0,-1787.0,-1362.0,2211.0,16254.70160000259
independent-evaluation,musique,2hop__29345_29358,musique::2hop__29345_29358,2.0,0.2,0.2,0.2,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,4.0,35.0,283.0,18.0,7.0,2.0,53.0,9.0,1.0,0.6666666666666666,325.0,40.616391,48.64726,6.058459953085675,0.16666666666666666,0.0,0.0,0.018404907975460124,0.05263157894736842,0.03939393939393939,0.06363636363636363,0.0,0.35714285714285715,0.036585365853658534,0.0243161094224924,0.013661111111111107,-0.014907595134899906,0.03336863014129709,0.34696054458618164,-1082.0,-1308.0,-1682.0,-1787.0,-1362.0,2967.0,21992.280800004664
